kommune_kode,kommune_navn,indicator_id,ratio,raw_value,unit,data_year,source,category,dimension,reference
169,Høje-Taastrup,bolig_fossil,66.2,33.8,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
573,Varde,bolig_fossil,73.45,26.55,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
621,Kolding,bolig_fossil,85.01,14.99,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
420,Assens,bolig_fossil,76.14,23.86,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
580,Aabenraa,bolig_fossil,78.65,21.35,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
787,Thisted,bolig_fossil,80.79,19.21,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
756,Ikast-Brande,bolig_fossil,78.41,21.59,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
461,Odense,bolig_fossil,82.81,17.19,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
779,Skive,bolig_fossil,70.72,29.28,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
450,Nyborg,bolig_fossil,79.85,20.15,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
846,Mariagerfjord,bolig_fossil,75.09,24.91,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
820,Vesthimmerlands,bolig_fossil,87.5,12.5,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
540,Sønderborg,bolig_fossil,77.84,22.16,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
400,Bornholm,bolig_fossil,90.48,9.52,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
510,Haderslev,bolig_fossil,64.83,35.17,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
671,Struer,bolig_fossil,67.21,32.79,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
665,Lemvig,bolig_fossil,87.65,12.35,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
707,Norddjurs,bolig_fossil,89.35,10.65,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
330,Slagelse,bolig_fossil,67.49,32.51,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
306,Odsherred,bolig_fossil,69.12,30.88,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
575,Vejen,bolig_fossil,72.03,27.97,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
376,Guldborgsund,bolig_fossil,78.47,21.53,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
849,Jammerbugt,bolig_fossil,76.14,23.86,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
326,Kalundborg,bolig_fossil,88.35,11.65,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
390,Vordingborg,bolig_fossil,76.82,23.18,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
550,Tønder,bolig_fossil,74.71,25.29,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
360,Lolland,bolig_fossil,84.44,15.56,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
741,Samsø,bolig_fossil,88.95,11.05,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
482,Langeland,bolig_fossil,85.7,14.3,% fossil (mål 0),2026,DST BYGB40 + Energistyrelsen EPT,social,energi,0.0
201,Allerød,voter_turnout,115.1,79.66,%,2025,DST LABY08,social,demokrati,69.21
153,Brøndby,voter_turnout,81.26,56.24,%,2025,DST LABY08,social,demokrati,69.21
175,Rødovre,voter_turnout,89.73,62.1,%,2025,DST LABY08,social,demokrati,69.21
155,Dragør,voter_turnout,111.75,77.34,%,2025,DST LABY08,social,demokrati,69.21
190,Furesø,voter_turnout,110.88,76.74,%,2025,DST LABY08,social,demokrati,69.21
167,Hvidovre,voter_turnout,92.96,64.34,%,2025,DST LABY08,social,demokrati,69.21
230,Rudersdal,voter_turnout,109.28,75.63,%,2025,DST LABY08,social,demokrati,69.21
746,Skanderborg,voter_turnout,111.31,77.04,%,2025,DST LABY08,social,demokrati,69.21
269,Solrød,voter_turnout,107.4,74.33,%,2025,DST LABY08,social,demokrati,69.21
265,Roskilde,voter_turnout,105.24,72.84,%,2025,DST LABY08,social,demokrati,69.21
240,Egedal,voter_turnout,106.57,73.76,%,2025,DST LABY08,social,demokrati,69.21
151,Ballerup,voter_turnout,93.99,65.05,%,2025,DST LABY08,social,demokrati,69.21
223,Hørsholm,voter_turnout,109.78,75.98,%,2025,DST LABY08,social,demokrati,69.21
185,Tårnby,voter_turnout,96.11,66.52,%,2025,DST LABY08,social,demokrati,69.21
157,Gentofte,voter_turnout,106.05,73.4,%,2025,DST LABY08,social,demokrati,69.21
350,Lejre,voter_turnout,108.44,75.05,%,2025,DST LABY08,social,demokrati,69.21
163,Herlev,voter_turnout,92.72,64.17,%,2025,DST LABY08,social,demokrati,69.21
173,Lyngby-Taarbæk,voter_turnout,104.02,71.99,%,2025,DST LABY08,social,demokrati,69.21
210,Fredensborg,voter_turnout,103.11,71.36,%,2025,DST LABY08,social,demokrati,69.21
183,Ishøj,voter_turnout,83.07,57.49,%,2025,DST LABY08,social,demokrati,69.21
710,Favrskov,voter_turnout,109.36,75.69,%,2025,DST LABY08,social,demokrati,69.21
530,Billund,voter_turnout,98.03,67.85,%,2025,DST LABY08,social,demokrati,69.21
840,Rebild,voter_turnout,110.01,76.14,%,2025,DST LABY08,social,demokrati,69.21
187,Vallensbæk,voter_turnout,93.93,65.01,%,2025,DST LABY08,social,demokrati,69.21
253,Greve,voter_turnout,99.06,68.56,%,2025,DST LABY08,social,demokrati,69.21
147,Frederiksberg,voter_turnout,105.82,73.24,%,2025,DST LABY08,social,demokrati,69.21
259,Køge,voter_turnout,103.22,71.44,%,2025,DST LABY08,social,demokrati,69.21
159,Gladsaxe,voter_turnout,94.0,65.06,%,2025,DST LABY08,social,demokrati,69.21
217,Helsingør,voter_turnout,101.85,70.49,%,2025,DST LABY08,social,demokrati,69.21
250,Frederikssund,voter_turnout,102.63,71.03,%,2025,DST LABY08,social,demokrati,69.21
661,Holstebro,voter_turnout,104.77,72.51,%,2025,DST LABY08,social,demokrati,69.21
825,Læsø,voter_turnout,123.81,85.69,%,2025,DST LABY08,social,demokrati,69.21
657,Herning,voter_turnout,100.38,69.47,%,2025,DST LABY08,social,demokrati,69.21
260,Halsnæs,voter_turnout,96.75,66.96,%,2025,DST LABY08,social,demokrati,69.21
773,Morsø,voter_turnout,109.36,75.69,%,2025,DST LABY08,social,demokrati,69.21
219,Hillerød,voter_turnout,102.28,70.79,%,2025,DST LABY08,social,demokrati,69.21
340,Sorø,voter_turnout,101.08,69.96,%,2025,DST LABY08,social,demokrati,69.21
492,Ærø,voter_turnout,115.59,80.0,%,2025,DST LABY08,social,demokrati,69.21
561,Esbjerg,voter_turnout,94.09,65.12,%,2025,DST LABY08,social,demokrati,69.21
740,Silkeborg,voter_turnout,106.76,73.89,%,2025,DST LABY08,social,demokrati,69.21
615,Horsens,voter_turnout,93.35,64.61,%,2025,DST LABY08,social,demokrati,69.21
563,Fanø,voter_turnout,123.84,85.71,%,2025,DST LABY08,social,demokrati,69.21
316,Holbæk,voter_turnout,101.6,70.32,%,2025,DST LABY08,social,demokrati,69.21
766,Hedensted,voter_turnout,101.23,70.06,%,2025,DST LABY08,social,demokrati,69.21
607,Fredericia,voter_turnout,96.07,66.49,%,2025,DST LABY08,social,demokrati,69.21
410,Middelfart,voter_turnout,106.49,73.7,%,2025,DST LABY08,social,demokrati,69.21
329,Ringsted,voter_turnout,98.21,67.97,%,2025,DST LABY08,social,demokrati,69.21
370,Næstved,voter_turnout,99.12,68.6,%,2025,DST LABY08,social,demokrati,69.21
851,Aalborg,voter_turnout,96.37,66.7,%,2025,DST LABY08,social,demokrati,69.21
810,Brønderslev,voter_turnout,102.51,70.95,%,2025,DST LABY08,social,demokrati,69.21
727,Odder,voter_turnout,109.13,75.53,%,2025,DST LABY08,social,demokrati,69.21
336,Stevns,voter_turnout,102.64,71.04,%,2025,DST LABY08,social,demokrati,69.21
751,Aarhus,voter_turnout,103.48,71.62,%,2025,DST LABY08,social,demokrati,69.21
813,Frederikshavn,voter_turnout,97.51,67.49,%,2025,DST LABY08,social,demokrati,69.21
161,Glostrup,voter_turnout,89.26,61.78,%,2025,DST LABY08,social,demokrati,69.21
270,Gribskov,voter_turnout,101.23,70.06,%,2025,DST LABY08,social,demokrati,69.21
860,Hjørring,voter_turnout,100.46,69.53,%,2025,DST LABY08,social,demokrati,69.21
165,Albertslund,voter_turnout,90.02,62.3,%,2025,DST LABY08,social,demokrati,69.21
479,Svendborg,voter_turnout,105.91,73.3,%,2025,DST LABY08,social,demokrati,69.21
791,Viborg,voter_turnout,103.83,71.86,%,2025,DST LABY08,social,demokrati,69.21
480,Nordfyns,voter_turnout,102.98,71.27,%,2025,DST LABY08,social,demokrati,69.21
706,Syddjurs,voter_turnout,105.01,72.68,%,2025,DST LABY08,social,demokrati,69.21
440,Kerteminde,voter_turnout,107.92,74.69,%,2025,DST LABY08,social,demokrati,69.21
630,Vejle,voter_turnout,98.67,68.29,%,2025,DST LABY08,social,demokrati,69.21
101,København,voter_turnout,94.76,65.58,%,2025,DST LABY08,social,demokrati,69.21
730,Randers,voter_turnout,97.33,67.36,%,2025,DST LABY08,social,demokrati,69.21
760,Ringkøbing-Skjern,voter_turnout,104.31,72.19,%,2025,DST LABY08,social,demokrati,69.21
430,Faaborg-Midtfyn,voter_turnout,103.14,71.38,%,2025,DST LABY08,social,demokrati,69.21
320,Faxe,voter_turnout,96.59,66.85,%,2025,DST LABY08,social,demokrati,69.21
169,Høje-Taastrup,voter_turnout,85.1,58.9,%,2025,DST LABY08,social,demokrati,69.21
573,Varde,voter_turnout,99.58,68.92,%,2025,DST LABY08,social,demokrati,69.21
621,Kolding,voter_turnout,98.34,68.06,%,2025,DST LABY08,social,demokrati,69.21
420,Assens,voter_turnout,104.62,72.41,%,2025,DST LABY08,social,demokrati,69.21
580,Aabenraa,voter_turnout,96.0,66.44,%,2025,DST LABY08,social,demokrati,69.21
787,Thisted,voter_turnout,104.28,72.17,%,2025,DST LABY08,social,demokrati,69.21
756,Ikast-Brande,voter_turnout,97.05,67.17,%,2025,DST LABY08,social,demokrati,69.21
461,Odense,voter_turnout,100.01,69.22,%,2025,DST LABY08,social,demokrati,69.21
779,Skive,voter_turnout,103.77,71.82,%,2025,DST LABY08,social,demokrati,69.21
450,Nyborg,voter_turnout,106.79,73.91,%,2025,DST LABY08,social,demokrati,69.21
846,Mariagerfjord,voter_turnout,100.61,69.63,%,2025,DST LABY08,social,demokrati,69.21
820,Vesthimmerlands,voter_turnout,99.31,68.73,%,2025,DST LABY08,social,demokrati,69.21
540,Sønderborg,voter_turnout,99.47,68.84,%,2025,DST LABY08,social,demokrati,69.21
400,Bornholm,voter_turnout,104.48,72.31,%,2025,DST LABY08,social,demokrati,69.21
510,Haderslev,voter_turnout,96.27,66.63,%,2025,DST LABY08,social,demokrati,69.21
671,Struer,voter_turnout,106.3,73.57,%,2025,DST LABY08,social,demokrati,69.21
665,Lemvig,voter_turnout,110.63,76.57,%,2025,DST LABY08,social,demokrati,69.21
707,Norddjurs,voter_turnout,97.77,67.67,%,2025,DST LABY08,social,demokrati,69.21
330,Slagelse,voter_turnout,93.48,64.7,%,2025,DST LABY08,social,demokrati,69.21
306,Odsherred,voter_turnout,100.35,69.45,%,2025,DST LABY08,social,demokrati,69.21
575,Vejen,voter_turnout,98.03,67.85,%,2025,DST LABY08,social,demokrati,69.21
376,Guldborgsund,voter_turnout,99.64,68.96,%,2025,DST LABY08,social,demokrati,69.21
849,Jammerbugt,voter_turnout,105.65,73.12,%,2025,DST LABY08,social,demokrati,69.21
326,Kalundborg,voter_turnout,95.32,65.97,%,2025,DST LABY08,social,demokrati,69.21
390,Vordingborg,voter_turnout,102.54,70.97,%,2025,DST LABY08,social,demokrati,69.21
550,Tønder,voter_turnout,99.35,68.76,%,2025,DST LABY08,social,demokrati,69.21
360,Lolland,voter_turnout,95.51,66.1,%,2025,DST LABY08,social,demokrati,69.21
741,Samsø,voter_turnout,116.86,80.88,%,2025,DST LABY08,social,demokrati,69.21
482,Langeland,voter_turnout,106.83,73.94,%,2025,DST LABY08,social,demokrati,69.21
201,Allerød,voter_turnout_national,107.27,90.1,%,2026,DST LABY09,social,demokrati,83.99
153,Brøndby,voter_turnout_national,90.05,75.63,%,2026,DST LABY09,social,demokrati,83.99
175,Rødovre,voter_turnout_national,96.52,81.07,%,2026,DST LABY09,social,demokrati,83.99
155,Dragør,voter_turnout_national,105.16,88.32,%,2026,DST LABY09,social,demokrati,83.99
190,Furesø,voter_turnout_national,105.75,88.82,%,2026,DST LABY09,social,demokrati,83.99
167,Hvidovre,voter_turnout_national,97.39,81.8,%,2026,DST LABY09,social,demokrati,83.99
230,Rudersdal,voter_turnout_national,106.44,89.4,%,2026,DST LABY09,social,demokrati,83.99
746,Skanderborg,voter_turnout_national,106.01,89.04,%,2026,DST LABY09,social,demokrati,83.99
269,Solrød,voter_turnout_national,104.11,87.44,%,2026,DST LABY09,social,demokrati,83.99
265,Roskilde,voter_turnout_national,103.01,86.52,%,2026,DST LABY09,social,demokrati,83.99
240,Egedal,voter_turnout_national,104.79,88.01,%,2026,DST LABY09,social,demokrati,83.99
151,Ballerup,voter_turnout_national,97.06,81.52,%,2026,DST LABY09,social,demokrati,83.99
223,Hørsholm,voter_turnout_national,105.17,88.33,%,2026,DST LABY09,social,demokrati,83.99
185,Tårnby,voter_turnout_national,99.21,83.33,%,2026,DST LABY09,social,demokrati,83.99
157,Gentofte,voter_turnout_national,106.44,89.4,%,2026,DST LABY09,social,demokrati,83.99
350,Lejre,voter_turnout_national,105.16,88.32,%,2026,DST LABY09,social,demokrati,83.99
163,Herlev,voter_turnout_national,96.4,80.97,%,2026,DST LABY09,social,demokrati,83.99
173,Lyngby-Taarbæk,voter_turnout_national,104.58,87.84,%,2026,DST LABY09,social,demokrati,83.99
210,Fredensborg,voter_turnout_national,102.13,85.78,%,2026,DST LABY09,social,demokrati,83.99
183,Ishøj,voter_turnout_national,87.88,73.81,%,2026,DST LABY09,social,demokrati,83.99
710,Favrskov,voter_turnout_national,104.94,88.14,%,2026,DST LABY09,social,demokrati,83.99
530,Billund,voter_turnout_national,99.29,83.39,%,2026,DST LABY09,social,demokrati,83.99
840,Rebild,voter_turnout_national,104.26,87.57,%,2026,DST LABY09,social,demokrati,83.99
187,Vallensbæk,voter_turnout_national,98.38,82.63,%,2026,DST LABY09,social,demokrati,83.99
253,Greve,voter_turnout_national,100.08,84.06,%,2026,DST LABY09,social,demokrati,83.99
147,Frederiksberg,voter_turnout_national,104.23,87.54,%,2026,DST LABY09,social,demokrati,83.99
259,Køge,voter_turnout_national,99.87,83.88,%,2026,DST LABY09,social,demokrati,83.99
159,Gladsaxe,voter_turnout_national,99.13,83.26,%,2026,DST LABY09,social,demokrati,83.99
217,Helsingør,voter_turnout_national,99.06,83.2,%,2026,DST LABY09,social,demokrati,83.99
250,Frederikssund,voter_turnout_national,100.06,84.04,%,2026,DST LABY09,social,demokrati,83.99
661,Holstebro,voter_turnout_national,100.9,84.75,%,2026,DST LABY09,social,demokrati,83.99
825,Læsø,voter_turnout_national,102.18,85.82,%,2026,DST LABY09,social,demokrati,83.99
657,Herning,voter_turnout_national,100.77,84.64,%,2026,DST LABY09,social,demokrati,83.99
260,Halsnæs,voter_turnout_national,97.65,82.02,%,2026,DST LABY09,social,demokrati,83.99
773,Morsø,voter_turnout_national,98.26,82.53,%,2026,DST LABY09,social,demokrati,83.99
219,Hillerød,voter_turnout_national,102.21,85.85,%,2026,DST LABY09,social,demokrati,83.99
340,Sorø,voter_turnout_national,99.81,83.83,%,2026,DST LABY09,social,demokrati,83.99
492,Ærø,voter_turnout_national,100.29,84.23,%,2026,DST LABY09,social,demokrati,83.99
561,Esbjerg,voter_turnout_national,97.19,81.63,%,2026,DST LABY09,social,demokrati,83.99
740,Silkeborg,voter_turnout_national,103.26,86.73,%,2026,DST LABY09,social,demokrati,83.99
615,Horsens,voter_turnout_national,99.3,83.4,%,2026,DST LABY09,social,demokrati,83.99
563,Fanø,voter_turnout_national,106.32,89.3,%,2026,DST LABY09,social,demokrati,83.99
316,Holbæk,voter_turnout_national,99.07,83.21,%,2026,DST LABY09,social,demokrati,83.99
766,Hedensted,voter_turnout_national,102.24,85.87,%,2026,DST LABY09,social,demokrati,83.99
607,Fredericia,voter_turnout_national,97.04,81.5,%,2026,DST LABY09,social,demokrati,83.99
410,Middelfart,voter_turnout_national,102.12,85.77,%,2026,DST LABY09,social,demokrati,83.99
329,Ringsted,voter_turnout_national,98.98,83.13,%,2026,DST LABY09,social,demokrati,83.99
370,Næstved,voter_turnout_national,98.14,82.43,%,2026,DST LABY09,social,demokrati,83.99
851,Aalborg,voter_turnout_national,99.13,83.26,%,2026,DST LABY09,social,demokrati,83.99
810,Brønderslev,voter_turnout_national,100.42,84.34,%,2026,DST LABY09,social,demokrati,83.99
727,Odder,voter_turnout_national,104.27,87.58,%,2026,DST LABY09,social,demokrati,83.99
336,Stevns,voter_turnout_national,101.24,85.03,%,2026,DST LABY09,social,demokrati,83.99
751,Aarhus,voter_turnout_national,102.8,86.34,%,2026,DST LABY09,social,demokrati,83.99
813,Frederikshavn,voter_turnout_national,96.61,81.14,%,2026,DST LABY09,social,demokrati,83.99
161,Glostrup,voter_turnout_national,95.87,80.52,%,2026,DST LABY09,social,demokrati,83.99
270,Gribskov,voter_turnout_national,100.94,84.78,%,2026,DST LABY09,social,demokrati,83.99
860,Hjørring,voter_turnout_national,98.51,82.74,%,2026,DST LABY09,social,demokrati,83.99
165,Albertslund,voter_turnout_national,92.58,77.76,%,2026,DST LABY09,social,demokrati,83.99
479,Svendborg,voter_turnout_national,100.7,84.58,%,2026,DST LABY09,social,demokrati,83.99
791,Viborg,voter_turnout_national,100.38,84.31,%,2026,DST LABY09,social,demokrati,83.99
480,Nordfyns,voter_turnout_national,100.14,84.11,%,2026,DST LABY09,social,demokrati,83.99
706,Syddjurs,voter_turnout_national,102.3,85.92,%,2026,DST LABY09,social,demokrati,83.99
440,Kerteminde,voter_turnout_national,100.83,84.69,%,2026,DST LABY09,social,demokrati,83.99
630,Vejle,voter_turnout_national,100.42,84.34,%,2026,DST LABY09,social,demokrati,83.99
101,København,voter_turnout_national,100.26,84.21,%,2026,DST LABY09,social,demokrati,83.99
730,Randers,voter_turnout_national,97.44,81.84,%,2026,DST LABY09,social,demokrati,83.99
760,Ringkøbing-Skjern,voter_turnout_national,100.93,84.77,%,2026,DST LABY09,social,demokrati,83.99
430,Faaborg-Midtfyn,voter_turnout_national,100.35,84.28,%,2026,DST LABY09,social,demokrati,83.99
320,Faxe,voter_turnout_national,98.81,82.99,%,2026,DST LABY09,social,demokrati,83.99
169,Høje-Taastrup,voter_turnout_national,94.26,79.17,%,2026,DST LABY09,social,demokrati,83.99
573,Varde,voter_turnout_national,100.99,84.82,%,2026,DST LABY09,social,demokrati,83.99
621,Kolding,voter_turnout_national,98.99,83.14,%,2026,DST LABY09,social,demokrati,83.99
420,Assens,voter_turnout_national,100.54,84.44,%,2026,DST LABY09,social,demokrati,83.99
580,Aabenraa,voter_turnout_national,97.58,81.96,%,2026,DST LABY09,social,demokrati,83.99
787,Thisted,voter_turnout_national,100.02,84.01,%,2026,DST LABY09,social,demokrati,83.99
756,Ikast-Brande,voter_turnout_national,99.36,83.45,%,2026,DST LABY09,social,demokrati,83.99
461,Odense,voter_turnout_national,98.35,82.6,%,2026,DST LABY09,social,demokrati,83.99
779,Skive,voter_turnout_national,99.02,83.17,%,2026,DST LABY09,social,demokrati,83.99
450,Nyborg,voter_turnout_national,100.21,84.17,%,2026,DST LABY09,social,demokrati,83.99
846,Mariagerfjord,voter_turnout_national,98.81,82.99,%,2026,DST LABY09,social,demokrati,83.99
820,Vesthimmerlands,voter_turnout_national,97.52,81.91,%,2026,DST LABY09,social,demokrati,83.99
540,Sønderborg,voter_turnout_national,97.96,82.28,%,2026,DST LABY09,social,demokrati,83.99
400,Bornholm,voter_turnout_national,96.09,80.71,%,2026,DST LABY09,social,demokrati,83.99
510,Haderslev,voter_turnout_national,97.68,82.04,%,2026,DST LABY09,social,demokrati,83.99
671,Struer,voter_turnout_national,100.86,84.71,%,2026,DST LABY09,social,demokrati,83.99
665,Lemvig,voter_turnout_national,102.2,85.84,%,2026,DST LABY09,social,demokrati,83.99
707,Norddjurs,voter_turnout_national,97.08,81.54,%,2026,DST LABY09,social,demokrati,83.99
330,Slagelse,voter_turnout_national,94.61,79.46,%,2026,DST LABY09,social,demokrati,83.99
306,Odsherred,voter_turnout_national,97.14,81.59,%,2026,DST LABY09,social,demokrati,83.99
575,Vejen,voter_turnout_national,99.96,83.96,%,2026,DST LABY09,social,demokrati,83.99
376,Guldborgsund,voter_turnout_national,96.26,80.85,%,2026,DST LABY09,social,demokrati,83.99
849,Jammerbugt,voter_turnout_national,99.67,83.71,%,2026,DST LABY09,social,demokrati,83.99
326,Kalundborg,voter_turnout_national,96.26,80.85,%,2026,DST LABY09,social,demokrati,83.99
390,Vordingborg,voter_turnout_national,98.12,82.41,%,2026,DST LABY09,social,demokrati,83.99
550,Tønder,voter_turnout_national,97.92,82.24,%,2026,DST LABY09,social,demokrati,83.99
360,Lolland,voter_turnout_national,91.61,76.94,%,2026,DST LABY09,social,demokrati,83.99
741,Samsø,voter_turnout_national,102.04,85.7,%,2026,DST LABY09,social,demokrati,83.99
482,Langeland,voter_turnout_national,97.5,81.89,%,2026,DST LABY09,social,demokrati,83.99
201,Allerød,gender_leadership,90.41,29.03,% kvinder,2024,DST RAS301,social,ligestilling,32.11
153,Brøndby,gender_leadership,75.21,24.15,% kvinder,2024,DST RAS301,social,ligestilling,32.11
175,Rødovre,gender_leadership,90.03,28.91,% kvinder,2024,DST RAS301,social,ligestilling,32.11
155,Dragør,gender_leadership,85.21,27.36,% kvinder,2024,DST RAS301,social,ligestilling,32.11
190,Furesø,gender_leadership,93.8,30.12,% kvinder,2024,DST RAS301,social,ligestilling,32.11
167,Hvidovre,gender_leadership,75.65,24.29,% kvinder,2024,DST RAS301,social,ligestilling,32.11
230,Rudersdal,gender_leadership,100.78,32.36,% kvinder,2024,DST RAS301,social,ligestilling,32.11
746,Skanderborg,gender_leadership,89.07,28.6,% kvinder,2024,DST RAS301,social,ligestilling,32.11
269,Solrød,gender_leadership,83.9,26.94,% kvinder,2024,DST RAS301,social,ligestilling,32.11
265,Roskilde,gender_leadership,104.61,33.59,% kvinder,2024,DST RAS301,social,ligestilling,32.11
240,Egedal,gender_leadership,111.09,35.67,% kvinder,2024,DST RAS301,social,ligestilling,32.11
151,Ballerup,gender_leadership,99.88,32.07,% kvinder,2024,DST RAS301,social,ligestilling,32.11
223,Hørsholm,gender_leadership,111.4,35.77,% kvinder,2024,DST RAS301,social,ligestilling,32.11
185,Tårnby,gender_leadership,106.91,34.33,% kvinder,2024,DST RAS301,social,ligestilling,32.11
157,Gentofte,gender_leadership,101.09,32.46,% kvinder,2024,DST RAS301,social,ligestilling,32.11
350,Lejre,gender_leadership,118.59,38.08,% kvinder,2024,DST RAS301,social,ligestilling,32.11
