kommune_kode,indicator_id,periode_start,periode_slut,vaerdi_start,vaerdi_slut,pct,retning,n_aar,kilde,noegle_indikator
240,vacant_housing,2010-2012,2024-2026,2.4967,2.7933,11.88,forkert,15,Danmarks Statistik,
250,vacant_housing,2010-2012,2024-2026,4.14,3.9,-5.8,rigtig,15,Danmarks Statistik,
253,vacant_housing,2010-2012,2024-2026,3.1167,2.7833,-10.7,rigtig,15,Danmarks Statistik,
259,vacant_housing,2010-2012,2024-2026,3.4233,3.4467,0.68,stagneret,15,Danmarks Statistik,
260,vacant_housing,2010-2012,2024-2026,5.51,4.2767,-22.38,rigtig,15,Danmarks Statistik,
265,vacant_housing,2010-2012,2024-2026,3.3933,3.8133,12.38,forkert,15,Danmarks Statistik,
269,vacant_housing,2010-2012,2024-2026,2.9367,2.6667,-9.19,rigtig,15,Danmarks Statistik,
270,vacant_housing,2010-2012,2024-2026,5.4167,5.22,-3.63,rigtig,15,Danmarks Statistik,
306,vacant_housing,2010-2012,2024-2026,9.2767,8.9833,-3.16,rigtig,15,Danmarks Statistik,
316,vacant_housing,2010-2012,2024-2026,4.94,4.8333,-2.16,rigtig,15,Danmarks Statistik,
320,vacant_housing,2010-2012,2024-2026,6.69,5.5467,-17.09,rigtig,15,Danmarks Statistik,
326,vacant_housing,2010-2012,2024-2026,6.9267,7.3033,5.44,forkert,15,Danmarks Statistik,
329,vacant_housing,2010-2012,2024-2026,4.8767,4.2067,-13.74,rigtig,15,Danmarks Statistik,
330,vacant_housing,2010-2012,2024-2026,6.65,6.4133,-3.56,rigtig,15,Danmarks Statistik,
336,vacant_housing,2010-2012,2024-2026,7.2067,6.2833,-12.81,rigtig,15,Danmarks Statistik,
340,vacant_housing,2010-2012,2024-2026,6.18,5.19,-16.02,rigtig,15,Danmarks Statistik,
350,vacant_housing,2010-2012,2024-2026,3.9033,3.7267,-4.53,rigtig,15,Danmarks Statistik,
360,vacant_housing,2010-2012,2024-2026,12.17,15.1133,24.19,forkert,15,Danmarks Statistik,
370,vacant_housing,2010-2012,2024-2026,5.8167,4.2033,-27.74,rigtig,15,Danmarks Statistik,
376,vacant_housing,2010-2012,2024-2026,9.0033,9.9033,10.0,forkert,15,Danmarks Statistik,
390,vacant_housing,2010-2012,2024-2026,9.9133,10.75,8.44,stagneret,15,Danmarks Statistik,
400,vacant_housing,2010-2012,2024-2026,6.7467,11.4033,69.02,forkert,15,Danmarks Statistik,
410,vacant_housing,2010-2012,2024-2026,5.76,5.9333,3.01,forkert,15,Danmarks Statistik,
420,vacant_housing,2010-2012,2024-2026,6.52,7.3133,12.17,forkert,15,Danmarks Statistik,
430,vacant_housing,2010-2012,2024-2026,6.2,7.13,15.0,forkert,15,Danmarks Statistik,
440,vacant_housing,2010-2012,2024-2026,4.87,5.63,15.61,forkert,15,Danmarks Statistik,
450,vacant_housing,2010-2012,2024-2026,5.4033,6.1833,14.44,forkert,15,Danmarks Statistik,
461,vacant_housing,2010-2012,2024-2026,4.28,5.7367,34.03,forkert,15,Danmarks Statistik,
479,vacant_housing,2010-2012,2024-2026,6.1433,6.0633,-1.3,rigtig,15,Danmarks Statistik,
480,vacant_housing,2010-2012,2024-2026,6.4467,7.0533,9.41,forkert,15,Danmarks Statistik,
482,vacant_housing,2010-2012,2024-2026,22.9133,26.6533,16.32,forkert,15,Danmarks Statistik,
492,vacant_housing,2010-2012,2024-2026,22.2467,29.34,31.88,forkert,15,Danmarks Statistik,
510,vacant_housing,2010-2012,2024-2026,7.48,7.72,3.21,forkert,15,Danmarks Statistik,
530,vacant_housing,2010-2012,2024-2026,6.4633,7.7,19.13,forkert,15,Danmarks Statistik,
540,vacant_housing,2010-2012,2024-2026,7.1067,6.79,-4.46,rigtig,15,Danmarks Statistik,
550,vacant_housing,2010-2012,2024-2026,12.9967,12.8833,-0.87,stagneret,15,Danmarks Statistik,
561,vacant_housing,2010-2012,2024-2026,4.6733,6.59,41.01,forkert,15,Danmarks Statistik,
563,vacant_housing,2010-2012,2024-2026,5.86,7.47,27.47,forkert,15,Danmarks Statistik,
573,vacant_housing,2010-2012,2024-2026,7.6167,8.42,10.55,forkert,15,Danmarks Statistik,
575,vacant_housing,2010-2012,2024-2026,6.2667,6.55,4.52,forkert,15,Danmarks Statistik,
580,vacant_housing,2010-2012,2024-2026,7.1967,6.6267,-7.92,rigtig,15,Danmarks Statistik,
607,vacant_housing,2010-2012,2024-2026,5.6167,5.7233,1.9,forkert,15,Danmarks Statistik,
615,vacant_housing,2010-2012,2024-2026,5.7233,5.8467,2.15,forkert,15,Danmarks Statistik,
621,vacant_housing,2010-2012,2024-2026,5.5133,6.8667,24.55,forkert,15,Danmarks Statistik,
630,vacant_housing,2010-2012,2024-2026,6.5867,5.84,-11.34,rigtig,15,Danmarks Statistik,
657,vacant_housing,2010-2012,2024-2026,5.8367,7.5033,28.56,forkert,15,Danmarks Statistik,
661,vacant_housing,2010-2012,2024-2026,6.3067,7.5,18.92,forkert,15,Danmarks Statistik,
665,vacant_housing,2010-2012,2024-2026,11.2667,14.55,29.14,forkert,15,Danmarks Statistik,
671,vacant_housing,2010-2012,2024-2026,8.4267,9.9867,18.51,forkert,15,Danmarks Statistik,
706,vacant_housing,2010-2012,2024-2026,7.4767,8.3867,12.17,forkert,15,Danmarks Statistik,
707,vacant_housing,2010-2012,2024-2026,8.0467,9.2633,15.12,forkert,15,Danmarks Statistik,
710,vacant_housing,2010-2012,2024-2026,3.9033,4.47,14.52,forkert,15,Danmarks Statistik,
727,vacant_housing,2010-2012,2024-2026,5.0633,5.2167,3.03,forkert,15,Danmarks Statistik,
730,vacant_housing,2010-2012,2024-2026,5.6933,6.58,15.57,forkert,15,Danmarks Statistik,
740,vacant_housing,2010-2012,2024-2026,4.5467,5.3633,17.96,forkert,15,Danmarks Statistik,
741,vacant_housing,2010-2012,2024-2026,28.9833,35.1467,21.27,forkert,15,Danmarks Statistik,
746,vacant_housing,2010-2012,2024-2026,3.5,3.85,10.0,forkert,15,Danmarks Statistik,
751,vacant_housing,2010-2012,2024-2026,3.2733,4.3767,33.71,forkert,15,Danmarks Statistik,
756,vacant_housing,2010-2012,2024-2026,5.5167,6.41,16.19,forkert,15,Danmarks Statistik,
760,vacant_housing,2010-2012,2024-2026,7.8367,8.5433,9.02,forkert,15,Danmarks Statistik,
766,vacant_housing,2010-2012,2024-2026,5.1533,6.0467,17.34,forkert,15,Danmarks Statistik,
773,vacant_housing,2010-2012,2024-2026,10.18,12.1033,18.89,forkert,15,Danmarks Statistik,
779,vacant_housing,2010-2012,2024-2026,7.7567,9.6167,23.98,forkert,15,Danmarks Statistik,
787,vacant_housing,2010-2012,2024-2026,10.09,11.4167,13.15,forkert,15,Danmarks Statistik,
791,vacant_housing,2010-2012,2024-2026,5.9633,7.3033,22.47,forkert,15,Danmarks Statistik,
810,vacant_housing,2010-2012,2024-2026,7.2667,8.4933,16.88,forkert,15,Danmarks Statistik,
813,vacant_housing,2010-2012,2024-2026,11.0033,15.0733,36.99,forkert,15,Danmarks Statistik,
820,vacant_housing,2010-2012,2024-2026,8.85,11.24,27.01,forkert,15,Danmarks Statistik,
825,vacant_housing,2010-2012,2024-2026,27.7433,35.4433,27.75,forkert,15,Danmarks Statistik,
840,vacant_housing,2010-2012,2024-2026,6.0067,6.4267,6.99,forkert,15,Danmarks Statistik,
846,vacant_housing,2010-2012,2024-2026,7.9233,9.13,15.23,forkert,15,Danmarks Statistik,
849,vacant_housing,2010-2012,2024-2026,9.63,12.3433,28.18,forkert,15,Danmarks Statistik,
851,vacant_housing,2010-2012,2024-2026,4.81,6.5833,36.87,forkert,15,Danmarks Statistik,
860,vacant_housing,2010-2012,2024-2026,9.3,11.2367,20.82,forkert,15,Danmarks Statistik,
147,vandindvinding,2010-2012,2022-2024,24.0133,23.31,-2.93,stagneret,15,Danmarks Statistik,
151,vandindvinding,2010-2012,2022-2024,59.9167,49.1533,-17.96,rigtig,15,Danmarks Statistik,
153,vandindvinding,2010-2012,2022-2024,29.41,18.8,-36.08,rigtig,13,Danmarks Statistik,
155,vandindvinding,2010-2012,2020-2022,48.8233,13.73,-71.88,rigtig,13,Danmarks Statistik,
157,vandindvinding,2010-2012,2022-2024,46.8267,45.53,-2.77,tempo,15,Danmarks Statistik,
159,vandindvinding,2010-2012,2022-2024,26.2533,31.9333,21.64,forkert,15,Danmarks Statistik,
161,vandindvinding,2010-2012,2022-2024,48.17,70.6233,46.61,forkert,15,Danmarks Statistik,
165,vandindvinding,2010-2012,2018-2020,16.7867,13.1967,-21.39,rigtig,8,Danmarks Statistik,
167,vandindvinding,2010,2014,12.07,11.57,-4.14,stagneret,4,Danmarks Statistik,
169,vandindvinding,2010-2012,2022-2024,62.7367,34.6233,-44.81,rigtig,15,Danmarks Statistik,
173,vandindvinding,2010-2012,2022-2024,25.29,28.0,10.72,forkert,15,Danmarks Statistik,
175,vandindvinding,2010-2012,2022-2024,23.7067,14.8533,-37.35,rigtig,15,Danmarks Statistik,
183,vandindvinding,2010-2012,2022-2024,267.1667,235.9533,-11.68,rigtig,15,Danmarks Statistik,
185,vandindvinding,2010-2012,2020-2022,19.6133,16.3533,-16.62,rigtig,13,Danmarks Statistik,
187,vandindvinding,2010-2015,2022-2024,13.5467,30.8533,127.76,forkert,12,Danmarks Statistik,
190,vandindvinding,2010-2012,2022-2024,231.7833,240.4733,3.75,forkert,15,Danmarks Statistik,
201,vandindvinding,2010-2012,2022-2024,120.4567,87.2233,-27.59,rigtig,15,Danmarks Statistik,
210,vandindvinding,2010-2012,2022-2024,77.0267,86.54,12.35,forkert,15,Danmarks Statistik,
217,vandindvinding,2010-2012,2022-2024,58.1467,55.23,-5.02,tempo,15,Danmarks Statistik,
219,vandindvinding,2010-2012,2022-2024,172.6967,139.7133,-19.1,rigtig,15,Danmarks Statistik,
223,vandindvinding,2010-2012,2022-2024,84.7467,76.73,-9.46,rigtig,15,Danmarks Statistik,
230,vandindvinding,2010-2012,2022-2024,93.9933,65.2367,-30.59,rigtig,15,Danmarks Statistik,
240,vandindvinding,2010-2012,2022-2024,164.1267,142.1933,-13.36,rigtig,15,Danmarks Statistik,
250,vandindvinding,2010-2012,2022-2024,118.94,116.43,-2.11,tempo,15,Danmarks Statistik,
253,vandindvinding,2010-2012,2022-2024,68.8733,53.7167,-22.01,rigtig,15,Danmarks Statistik,
259,vandindvinding,2010-2012,2022-2024,190.44,191.42,0.51,stagneret,15,Danmarks Statistik,
260,vandindvinding,2010-2012,2022-2024,88.06,54.0767,-38.59,rigtig,15,Danmarks Statistik,
265,vandindvinding,2010-2012,2022-2024,149.05,155.9533,4.63,forkert,15,Danmarks Statistik,
269,vandindvinding,2010-2012,2022-2024,123.8033,110.4467,-10.79,rigtig,15,Danmarks Statistik,
270,vandindvinding,2010-2012,2022-2024,63.1167,57.7833,-8.45,rigtig,15,Danmarks Statistik,
306,vandindvinding,2010-2012,2022-2024,80.1867,75.1533,-6.28,tempo,15,Danmarks Statistik,
316,vandindvinding,2010-2012,2022-2024,84.9,75.8,-10.72,rigtig,15,Danmarks Statistik,
320,vandindvinding,2010-2012,2022-2024,123.0467,114.0033,-7.35,tempo,15,Danmarks Statistik,
326,vandindvinding,2010-2012,2022-2024,155.1067,164.51,6.06,forkert,15,Danmarks Statistik,
329,vandindvinding,2010-2012,2022-2024,232.18,238.5033,2.72,forkert,15,Danmarks Statistik,
330,vandindvinding,2010-2012,2022-2024,72.3433,65.18,-9.9,rigtig,15,Danmarks Statistik,
336,vandindvinding,2010-2012,2022-2024,57.89,25.42,-56.09,rigtig,14,Danmarks Statistik,
340,vandindvinding,2010-2012,2022-2024,61.0767,48.4433,-20.68,rigtig,15,Danmarks Statistik,
350,vandindvinding,2010-2012,2022-2024,333.1567,185.22,-44.4,rigtig,15,Danmarks Statistik,
360,vandindvinding,2010-2012,2022-2024,69.3733,71.8667,3.59,forkert,15,Danmarks Statistik,
370,vandindvinding,2010-2012,2022-2024,44.0167,33.5867,-23.7,rigtig,15,Danmarks Statistik,
376,vandindvinding,2010-2012,2022-2024,73.0967,60.4533,-17.3,rigtig,15,Danmarks Statistik,
390,vandindvinding,2010-2012,2022-2024,66.5133,60.0733,-9.68,rigtig,15,Danmarks Statistik,
400,vandindvinding,2010-2012,2022-2024,82.23,83.55,1.61,forkert,15,Danmarks Statistik,
410,vandindvinding,2010-2012,2022-2024,62.85,56.8,-9.63,rigtig,15,Danmarks Statistik,
420,vandindvinding,2010-2012,2022-2024,83.9033,89.7467,6.96,forkert,15,Danmarks Statistik,
430,vandindvinding,2010-2012,2022-2024,82.2367,72.27,-12.12,rigtig,15,Danmarks Statistik,
440,vandindvinding,2010-2012,2022-2024,53.2833,52.8333,-0.84,stagneret,15,Danmarks Statistik,
450,vandindvinding,2010-2012,2022-2024,83.44,72.5,-13.11,rigtig,15,Danmarks Statistik,
461,vandindvinding,2010-2012,2022-2024,58.0167,55.5567,-4.24,tempo,15,Danmarks Statistik,
479,vandindvinding,2010-2012,2022-2024,64.6733,54.3,-16.04,rigtig,15,Danmarks Statistik,
480,vandindvinding,2010-2012,2022-2024,84.7633,71.8667,-15.21,rigtig,15,Danmarks Statistik,
482,vandindvinding,2010-2012,2022-2024,97.6967,94.71,-3.06,tempo,15,Danmarks Statistik,
492,vandindvinding,2010-2012,2022-2024,65.09,38.88,-40.27,rigtig,15,Danmarks Statistik,
510,vandindvinding,2010-2012,2022-2024,97.83,54.7767,-44.01,rigtig,15,Danmarks Statistik,
530,vandindvinding,2010-2012,2022-2024,81.4733,95.34,17.02,forkert,15,Danmarks Statistik,
540,vandindvinding,2010-2012,2022-2024,70.3867,63.43,-9.88,rigtig,15,Danmarks Statistik,
550,vandindvinding,2010-2012,2022-2024,134.46,149.4867,11.18,forkert,15,Danmarks Statistik,
561,vandindvinding,2010-2012,2022-2024,46.03,48.1733,4.66,forkert,15,Danmarks Statistik,
563,vandindvinding,2010-2012,2022-2024,92.95,88.16,-5.15,tempo,15,Danmarks Statistik,
573,vandindvinding,2010-2012,2022-2024,116.6167,111.75,-4.17,tempo,15,Danmarks Statistik,
575,vandindvinding,2010-2012,2022-2024,162.9767,165.2233,1.38,forkert,15,Danmarks Statistik,
580,vandindvinding,2010-2012,2022-2024,79.7167,86.1933,8.12,forkert,15,Danmarks Statistik,
607,vandindvinding,2010-2012,2022-2024,70.6033,71.04,0.62,stagneret,15,Danmarks Statistik,
615,vandindvinding,2010-2012,2022-2024,74.8867,65.89,-12.01,rigtig,15,Danmarks Statistik,
621,vandindvinding,2010-2012,2022-2024,63.13,58.3067,-7.64,tempo,15,Danmarks Statistik,
630,vandindvinding,2010-2012,2022-2024,73.67,63.0267,-14.45,rigtig,15,Danmarks Statistik,
657,vandindvinding,2010-2012,2022-2024,76.04,71.7433,-5.65,tempo,15,Danmarks Statistik,
661,vandindvinding,2010-2012,2022-2024,86.3633,79.8733,-7.51,tempo,15,Danmarks Statistik,
665,vandindvinding,2010-2012,2022-2024,125.12,131.3033,4.94,forkert,15,Danmarks Statistik,
671,vandindvinding,2010-2012,2022-2024,88.33,77.15,-12.66,rigtig,15,Danmarks Statistik,
706,vandindvinding,2010-2012,2022-2024,54.4367,69.7533,28.14,forkert,15,Danmarks Statistik,
707,vandindvinding,2010-2012,2022-2024,85.9267,97.5833,13.57,forkert,15,Danmarks Statistik,
710,vandindvinding,2010-2012,2022-2024,60.49,49.45,-18.25,rigtig,15,Danmarks Statistik,
727,vandindvinding,2010-2012,2022-2024,67.3567,62.15,-7.73,tempo,15,Danmarks Statistik,
730,vandindvinding,2010-2012,2022-2024,58.08,51.86,-10.71,rigtig,15,Danmarks Statistik,
740,vandindvinding,2010-2012,2022-2024,59.2433,53.7933,-9.2,rigtig,15,Danmarks Statistik,
741,vandindvinding,2010-2012,2022-2024,101.8533,107.2933,5.34,forkert,15,Danmarks Statistik,
746,vandindvinding,2010-2012,2022-2024,56.0633,50.35,-10.19,rigtig,15,Danmarks Statistik,
751,vandindvinding,2010-2012,2022-2024,58.7933,51.2167,-12.89,rigtig,15,Danmarks Statistik,
756,vandindvinding,2010-2012,2022-2024,79.8033,83.35,4.44,forkert,15,Danmarks Statistik,
760,vandindvinding,2010-2012,2022-2024,100.9067,109.6167,8.63,forkert,15,Danmarks Statistik,
766,vandindvinding,2010-2012,2022-2024,89.1367,84.2633,-5.47,tempo,15,Danmarks Statistik,
773,vandindvinding,2010-2012,2022-2024,95.5133,95.4367,-0.08,stagneret,15,Danmarks Statistik,
779,vandindvinding,2010-2012,2022-2024,84.8633,81.5433,-3.91,tempo,15,Danmarks Statistik,
787,vandindvinding,2010-2012,2022-2024,115.98,103.51,-10.75,rigtig,15,Danmarks Statistik,
791,vandindvinding,2010-2012,2022-2024,67.7067,57.86,-14.54,rigtig,15,Danmarks Statistik,
810,vandindvinding,2010-2012,2022-2024,86.6333,69.5133,-19.76,rigtig,15,Danmarks Statistik,
813,vandindvinding,2010-2012,2022-2024,72.5167,56.7533,-21.74,rigtig,15,Danmarks Statistik,
820,vandindvinding,2010-2012,2022-2024,74.0133,93.7833,26.71,forkert,15,Danmarks Statistik,
825,vandindvinding,2010-2012,2022-2024,103.2067,112.85,9.34,forkert,15,Danmarks Statistik,
840,vandindvinding,2010-2012,2022-2024,66.8933,55.1633,-17.54,rigtig,15,Danmarks Statistik,
846,vandindvinding,2010-2012,2022-2024,67.3967,59.0533,-12.38,rigtig,15,Danmarks Statistik,
849,vandindvinding,2010-2012,2022-2024,97.18,90.6067,-6.76,tempo,15,Danmarks Statistik,
851,vandindvinding,2010-2012,2022-2024,62.4133,54.44,-12.78,rigtig,15,Danmarks Statistik,
860,vandindvinding,2010-2012,2022-2024,122.8267,115.4733,-5.99,tempo,15,Danmarks Statistik,
101,voter_turnout,2013,2025,61.21,65.58,7.14,rigtig,4,Danmarks Statistik,
147,voter_turnout,2013,2025,70.34,73.24,4.12,rigtig,4,Danmarks Statistik,
151,voter_turnout,2013,2025,70.96,65.05,-8.33,forkert,4,Danmarks Statistik,
153,voter_turnout,2013,2025,64.59,56.24,-12.93,forkert,4,Danmarks Statistik,
155,voter_turnout,2013,2025,78.66,77.34,-1.68,forkert,4,Danmarks Statistik,
157,voter_turnout,2013,2025,72.39,73.4,1.4,rigtig,4,Danmarks Statistik,
159,voter_turnout,2013,2025,68.4,65.06,-4.88,forkert,4,Danmarks Statistik,
161,voter_turnout,2013,2025,66.72,61.78,-7.4,forkert,4,Danmarks Statistik,
163,voter_turnout,2013,2025,69.6,64.17,-7.8,forkert,4,Danmarks Statistik,
165,voter_turnout,2013,2025,66.87,62.3,-6.83,forkert,4,Danmarks Statistik,
167,voter_turnout,2013,2025,68.55,64.34,-6.14,forkert,4,Danmarks Statistik,
169,voter_turnout,2013,2025,69.08,58.9,-14.74,forkert,4,Danmarks Statistik,
173,voter_turnout,2013,2025,74.04,71.99,-2.77,forkert,4,Danmarks Statistik,
175,voter_turnout,2013,2025,67.39,62.1,-7.85,forkert,4,Danmarks Statistik,
183,voter_turnout,2013,2025,67.24,57.49,-14.5,forkert,4,Danmarks Statistik,
185,voter_turnout,2013,2025,69.56,66.52,-4.37,forkert,4,Danmarks Statistik,
187,voter_turnout,2013,2025,73.57,65.01,-11.64,forkert,4,Danmarks Statistik,
190,voter_turnout,2013,2025,79.13,76.74,-3.02,forkert,4,Danmarks Statistik,
201,voter_turnout,2013,2025,81.99,79.66,-2.84,forkert,4,Danmarks Statistik,
210,voter_turnout,2013,2025,74.56,71.36,-4.29,forkert,4,Danmarks Statistik,
217,voter_turnout,2013,2025,73.84,70.49,-4.54,forkert,4,Danmarks Statistik,
219,voter_turnout,2013,2025,76.19,70.79,-7.09,forkert,4,Danmarks Statistik,
223,voter_turnout,2013,2025,77.08,75.98,-1.43,forkert,4,Danmarks Statistik,
230,voter_turnout,2013,2025,75.79,75.63,-0.21,stagneret,4,Danmarks Statistik,
240,voter_turnout,2013,2025,77.35,73.76,-4.64,forkert,4,Danmarks Statistik,
250,voter_turnout,2013,2025,73.41,71.03,-3.24,forkert,4,Danmarks Statistik,
253,voter_turnout,2013,2025,74.16,68.56,-7.55,forkert,4,Danmarks Statistik,
259,voter_turnout,2013,2025,75.94,71.44,-5.93,forkert,4,Danmarks Statistik,
260,voter_turnout,2013,2025,73.14,66.96,-8.45,forkert,4,Danmarks Statistik,
265,voter_turnout,2013,2025,73.73,72.84,-1.21,stagneret,4,Danmarks Statistik,
269,voter_turnout,2013,2025,76.77,74.33,-3.18,forkert,4,Danmarks Statistik,
270,voter_turnout,2013,2025,75.29,70.06,-6.95,forkert,4,Danmarks Statistik,
306,voter_turnout,2013,2025,73.85,69.45,-5.96,forkert,4,Danmarks Statistik,
316,voter_turnout,2013,2025,71.41,70.32,-1.53,forkert,4,Danmarks Statistik,
320,voter_turnout,2013,2025,72.47,66.85,-7.75,forkert,4,Danmarks Statistik,
326,voter_turnout,2013,2025,71.2,65.97,-7.35,forkert,4,Danmarks Statistik,
329,voter_turnout,2013,2025,73.28,67.97,-7.25,forkert,4,Danmarks Statistik,
330,voter_turnout,2013,2025,71.1,64.7,-9.0,forkert,4,Danmarks Statistik,
336,voter_turnout,2013,2025,75.19,71.04,-5.52,forkert,4,Danmarks Statistik,
340,voter_turnout,2013,2025,74.7,69.96,-6.35,forkert,4,Danmarks Statistik,
350,voter_turnout,2013,2025,80.62,75.05,-6.91,forkert,4,Danmarks Statistik,
360,voter_turnout,2013,2025,73.37,66.1,-9.91,forkert,4,Danmarks Statistik,
370,voter_turnout,2013,2025,74.01,68.6,-7.31,forkert,4,Danmarks Statistik,
376,voter_turnout,2013,2025,74.32,68.96,-7.21,forkert,4,Danmarks Statistik,
390,voter_turnout,2013,2025,75.85,70.97,-6.43,forkert,4,Danmarks Statistik,
400,voter_turnout,2013,2025,77.1,72.31,-6.21,forkert,4,Danmarks Statistik,
410,voter_turnout,2013,2025,76.98,73.7,-4.26,forkert,4,Danmarks Statistik,
420,voter_turnout,2013,2025,76.4,72.41,-5.22,forkert,4,Danmarks Statistik,
430,voter_turnout,2013,2025,76.51,71.38,-6.71,forkert,4,Danmarks Statistik,
440,voter_turnout,2013,2025,79.1,74.69,-5.58,forkert,4,Danmarks Statistik,
450,voter_turnout,2013,2025,77.33,73.91,-4.42,forkert,4,Danmarks Statistik,
461,voter_turnout,2013,2025,70.55,69.22,-1.89,forkert,4,Danmarks Statistik,
479,voter_turnout,2013,2025,76.21,73.3,-3.82,forkert,4,Danmarks Statistik,
480,voter_turnout,2013,2025,76.32,71.27,-6.62,forkert,4,Danmarks Statistik,
482,voter_turnout,2013,2025,77.26,73.94,-4.3,forkert,4,Danmarks Statistik,
492,voter_turnout,2013,2025,81.26,80.0,-1.55,forkert,4,Danmarks Statistik,
510,voter_turnout,2013,2025,74.09,66.63,-10.07,forkert,4,Danmarks Statistik,
530,voter_turnout,2013,2025,74.12,67.85,-8.46,forkert,4,Danmarks Statistik,
540,voter_turnout,2013,2025,74.15,68.84,-7.16,forkert,4,Danmarks Statistik,
550,voter_turnout,2013,2025,73.32,68.76,-6.22,forkert,4,Danmarks Statistik,
561,voter_turnout,2013,2025,68.94,65.12,-5.54,forkert,4,Danmarks Statistik,
563,voter_turnout,2013,2025,85.42,85.71,0.34,stagneret,4,Danmarks Statistik,
573,voter_turnout,2013,2025,73.4,68.92,-6.1,forkert,4,Danmarks Statistik,
575,voter_turnout,2013,2025,72.45,67.85,-6.35,forkert,4,Danmarks Statistik,
580,voter_turnout,2013,2025,71.85,66.44,-7.53,forkert,4,Danmarks Statistik,
607,voter_turnout,2013,2025,73.31,66.49,-9.3,forkert,4,Danmarks Statistik,
615,voter_turnout,2013,2025,70.48,64.61,-8.33,forkert,4,Danmarks Statistik,
621,voter_turnout,2013,2025,71.96,68.06,-5.42,forkert,4,Danmarks Statistik,
630,voter_turnout,2013,2025,71.3,68.29,-4.22,forkert,4,Danmarks Statistik,
657,voter_turnout,2013,2025,75.26,69.47,-7.69,forkert,4,Danmarks Statistik,
661,voter_turnout,2013,2025,78.52,72.51,-7.65,forkert,4,Danmarks Statistik,
665,voter_turnout,2013,2025,77.54,76.57,-1.25,stagneret,4,Danmarks Statistik,
671,voter_turnout,2013,2025,78.66,73.57,-6.47,forkert,4,Danmarks Statistik,
706,voter_turnout,2013,2025,74.83,72.68,-2.87,forkert,4,Danmarks Statistik,
707,voter_turnout,2013,2025,70.41,67.67,-3.89,forkert,4,Danmarks Statistik,
710,voter_turnout,2013,2025,78.03,75.69,-3.0,forkert,4,Danmarks Statistik,
727,voter_turnout,2013,2025,79.41,75.53,-4.89,forkert,4,Danmarks Statistik,
730,voter_turnout,2013,2025,72.68,67.36,-7.32,forkert,4,Danmarks Statistik,
740,voter_turnout,2013,2025,76.28,73.89,-3.13,forkert,4,Danmarks Statistik,
741,voter_turnout,2013,2025,82.29,80.88,-1.71,forkert,4,Danmarks Statistik,
746,voter_turnout,2013,2025,78.44,77.04,-1.78,forkert,4,Danmarks Statistik,
751,voter_turnout,2013,2025,70.5,71.62,1.59,rigtig,4,Danmarks Statistik,
756,voter_turnout,2013,2025,75.35,67.17,-10.86,forkert,4,Danmarks Statistik,
760,voter_turnout,2013,2025,76.03,72.19,-5.05,forkert,4,Danmarks Statistik,
766,voter_turnout,2013,2025,76.14,70.06,-7.99,forkert,4,Danmarks Statistik,
773,voter_turnout,2013,2025,79.99,75.69,-5.38,forkert,4,Danmarks Statistik,
779,voter_turnout,2013,2025,75.34,71.82,-4.67,forkert,4,Danmarks Statistik,
787,voter_turnout,2013,2025,74.97,72.17,-3.73,forkert,4,Danmarks Statistik,
791,voter_turnout,2013,2025,74.34,71.86,-3.34,forkert,4,Danmarks Statistik,
810,voter_turnout,2013,2025,75.67,70.95,-6.24,forkert,4,Danmarks Statistik,
813,voter_turnout,2013,2025,72.32,67.49,-6.68,forkert,4,Danmarks Statistik,
820,voter_turnout,2013,2025,73.82,68.73,-6.9,forkert,4,Danmarks Statistik,
825,voter_turnout,2013,2025,83.69,85.69,2.39,rigtig,4,Danmarks Statistik,
840,voter_turnout,2013,2025,80.75,76.14,-5.71,forkert,4,Danmarks Statistik,
846,voter_turnout,2013,2025,72.76,69.63,-4.3,forkert,4,Danmarks Statistik,
849,voter_turnout,2013,2025,76.95,73.12,-4.98,forkert,4,Danmarks Statistik,
851,voter_turnout,2013,2025,68.41,66.7,-2.5,forkert,4,Danmarks Statistik,
860,voter_turnout,2013,2025,74.03,69.53,-6.08,forkert,4,Danmarks Statistik,
101,voter_turnout_national,2011,2026,85.67,84.21,-1.7,forkert,5,Danmarks Statistik,
147,voter_turnout_national,2011,2026,89.27,87.54,-1.94,forkert,5,Danmarks Statistik,
151,voter_turnout_national,2011,2026,88.59,81.52,-7.98,forkert,5,Danmarks Statistik,
153,voter_turnout_national,2011,2026,84.4,75.63,-10.39,forkert,5,Danmarks Statistik,
155,voter_turnout_national,2011,2026,91.14,88.32,-3.09,forkert,5,Danmarks Statistik,
157,voter_turnout_national,2011,2026,91.27,89.4,-2.05,forkert,5,Danmarks Statistik,
159,voter_turnout_national,2011,2026,88.2,83.26,-5.6,forkert,5,Danmarks Statistik,
161,voter_turnout_national,2011,2026,87.3,80.52,-7.77,forkert,5,Danmarks Statistik,
163,voter_turnout_national,2011,2026,87.58,80.97,-7.55,forkert,5,Danmarks Statistik,
165,voter_turnout_national,2011,2026,86.99,77.76,-10.61,forkert,5,Danmarks Statistik,
167,voter_turnout_national,2011,2026,86.87,81.8,-5.84,forkert,5,Danmarks Statistik,
169,voter_turnout_national,2011,2026,86.81,79.17,-8.8,forkert,5,Danmarks Statistik,
173,voter_turnout_national,2011,2026,90.45,87.84,-2.89,forkert,5,Danmarks Statistik,
